frame_index,frame_time,transformed_gaze_x,transformed_gaze_y
345,45.452,nan,nan
346,45.584,nan,nan
347,45.715,nan,nan
348,45.847,nan,nan
349,45.979,nan,nan
350,46.111,nan,nan
351,46.242,nan,nan
352,46.374,nan,nan
353,46.506,nan,nan
354,46.638,nan,nan
355,46.769,nan,nan
356,46.901,nan,nan
357,47.033,nan,nan
358,47.165,nan,nan
359,47.296,nan,nan
360,47.428,nan,nan
361,47.56,nan,nan
362,47.691,nan,nan
363,47.823,nan,nan
364,47.955,nan,nan
365,48.087,nan,nan
366,48.218,nan,nan
367,48.35,nan,nan
368,48.482,nan,nan
369,48.614,nan,nan
370,48.745,nan,nan
371,48.877,nan,nan
372,49.009,nan,nan
373,49.141,nan,nan
374,49.272,nan,nan
375,49.404,nan,nan
376,49.536,nan,nan
377,49.668,nan,nan
378,49.799,nan,nan
379,49.931,nan,nan
380,50.063,nan,nan
381,50.195,nan,nan
382,50.326,nan,nan
383,50.458,nan,nan
384,50.59,nan,nan
385,50.722,nan,nan
386,50.853,nan,nan
387,50.985,nan,nan
388,51.117,nan,nan
389,51.249,nan,nan
390,51.38,nan,nan
391,51.512,nan,nan
392,51.644,nan,nan
393,51.776,nan,nan
394,51.907,nan,nan
395,52.039,nan,nan
396,52.171,nan,nan
397,52.303,nan,nan
398,52.434,nan,nan
399,52.566,nan,nan
400,52.698,nan,nan
401,52.83,nan,nan
402,52.961,nan,nan
403,53.093,nan,nan
404,53.225,nan,nan
405,53.356,nan,nan
406,53.488,nan,nan
407,53.62,nan,nan
408,53.752,nan,nan
409,53.883,nan,nan
410,54.015,nan,nan
411,54.147,nan,nan
412,54.279,nan,nan
413,54.41,nan,nan
414,54.542,nan,nan
415,54.674,nan,nan
416,54.806,nan,nan
417,54.937,nan,nan
418,55.069,nan,nan
419,55.201,nan,nan
420,55.333,nan,nan
421,55.464,nan,nan
422,55.596,nan,nan
423,55.728,nan,nan
424,55.86,nan,nan
425,55.991,nan,nan
426,56.123,nan,nan
427,56.255,nan,nan
428,56.387,nan,nan
429,56.518,nan,nan
430,56.65,nan,nan
431,56.782,nan,nan
432,56.914,nan,nan
433,57.045,nan,nan
434,57.177,nan,nan
435,57.309,nan,nan
436,57.441,nan,nan
437,57.572,nan,nan
438,57.704,nan,nan
439,57.836,nan,nan
440,57.968,nan,nan
441,58.099,nan,nan
442,58.231,nan,nan
443,58.363,nan,nan
444,58.495,nan,nan
445,58.626,nan,nan
446,58.758,nan,nan
447,58.89,nan,nan
448,59.022,nan,nan
449,59.153,nan,nan
450,59.285,nan,nan
451,59.417,nan,nan
452,59.548,nan,nan
453,59.68,nan,nan
454,59.812,nan,nan
455,59.944,nan,nan
456,60.075,nan,nan
457,60.207,nan,nan
458,60.339,nan,nan
459,60.471,nan,nan
460,60.602,nan,nan
461,60.734,nan,nan
462,60.866,nan,nan
463,60.998,nan,nan
464,61.129,nan,nan
465,61.261,nan,nan
466,61.393,nan,nan
467,61.525,nan,nan
468,61.656,nan,nan
469,61.788,nan,nan
470,61.92,nan,nan
471,62.052,nan,nan
472,62.183,nan,nan
473,62.315,nan,nan
474,62.447,nan,nan
475,62.579,nan,nan
476,62.71,nan,nan
477,62.842,nan,nan
478,62.974,nan,nan
479,63.106,nan,nan
480,63.237,nan,nan
481,63.369,nan,nan
482,63.501,nan,nan
483,63.633,nan,nan
484,63.764,nan,nan
485,63.896,nan,nan
486,64.028,nan,nan
487,64.16,nan,nan
488,64.291,nan,nan
489,64.423,nan,nan
490,64.555,nan,nan
491,64.687,nan,nan
492,64.818,nan,nan
493,64.95,nan,nan
494,65.082,nan,nan
495,65.213,nan,nan
496,65.345,nan,nan
497,65.477,nan,nan
498,65.609,nan,nan
499,65.74,nan,nan
500,65.872,nan,nan
501,66.004,nan,nan
502,66.136,nan,nan
503,66.267,nan,nan
504,66.399,nan,nan
505,66.531,nan,nan
506,66.663,nan,nan
507,66.794,nan,nan
508,66.926,nan,nan
509,67.058,nan,nan
510,67.19,nan,nan
511,67.321,nan,nan
512,67.453,nan,nan
513,67.585,nan,nan
514,67.717,nan,nan
515,67.848,nan,nan
516,67.98,nan,nan
517,68.112,nan,nan
518,68.244,nan,nan
519,68.375,nan,nan
520,68.507,nan,nan
521,68.639,nan,nan
522,68.771,nan,nan
523,68.902,nan,nan
524,69.034,nan,nan
525,69.166,nan,nan
526,69.298,nan,nan
527,69.429,nan,nan
528,69.561,nan,nan
529,69.693,nan,nan
530,69.825,nan,nan
531,69.956,nan,nan
532,70.088,nan,nan
533,70.22,nan,nan
534,70.352,nan,nan
535,70.483,nan,nan
536,70.615,nan,nan
537,70.747,nan,nan
538,70.879,nan,nan
539,71.01,nan,nan
540,71.142,nan,nan
541,71.274,nan,nan
542,71.405,nan,nan
543,71.537,nan,nan
544,71.669,nan,nan
545,71.801,nan,nan
546,71.932,nan,nan
547,72.064,nan,nan
548,72.196,nan,nan
549,72.328,nan,nan
550,72.459,nan,nan
551,72.591,nan,nan
552,72.723,nan,nan
553,72.855,nan,nan
554,72.986,nan,nan
555,73.118,nan,nan
556,73.25,nan,nan
557,73.382,nan,nan
558,73.513,nan,nan
559,73.645,nan,nan
560,73.777,nan,nan
561,73.909,nan,nan
562,74.04,nan,nan
563,74.172,nan,nan
564,74.304,nan,nan
565,74.436,nan,nan
566,74.567,nan,nan
567,74.699,nan,nan
568,74.831,nan,nan
569,74.963,nan,nan
570,75.094,nan,nan
571,75.226,nan,nan
572,75.358,nan,nan
573,75.49,nan,nan
574,75.621,nan,nan
575,75.753,nan,nan
576,75.885,nan,nan
577,76.017,nan,nan
578,76.148,nan,nan
579,76.28,nan,nan
580,76.412,nan,nan
581,76.544,nan,nan
582,76.675,nan,nan
583,76.807,nan,nan
584,76.939,nan,nan
585,77.07,nan,nan
586,77.202,nan,nan
587,77.334,nan,nan
588,77.466,nan,nan
589,77.597,nan,nan
590,77.729,nan,nan
591,77.861,nan,nan
592,77.993,nan,nan
593,78.124,nan,nan
594,78.256,nan,nan
595,78.388,nan,nan
596,78.52,nan,nan
597,78.651,nan,nan
598,78.783,nan,nan
599,78.915,nan,nan
600,79.047,nan,nan
601,79.178,nan,nan
602,79.31,nan,nan
603,79.442,nan,nan
604,79.574,nan,nan
605,79.705,nan,nan
606,79.837,nan,nan
607,79.969,nan,nan
608,80.101,nan,nan
609,80.232,nan,nan
610,80.364,nan,nan
611,80.496,nan,nan
612,80.628,nan,nan
613,80.759,nan,nan
614,80.891,nan,nan
615,81.023,nan,nan
616,81.155,nan,nan
617,81.286,nan,nan
618,81.418,nan,nan
619,81.55,nan,nan
620,81.682,nan,nan
621,81.813,nan,nan
622,81.945,nan,nan
623,82.077,nan,nan
624,82.209,nan,nan
625,82.34,nan,nan
626,82.472,nan,nan
627,82.604,nan,nan
628,82.735,nan,nan
629,82.867,nan,nan
630,82.999,nan,nan
631,83.131,nan,nan
632,83.262,nan,nan
633,83.394,nan,nan
634,83.526,nan,nan
635,83.658,nan,nan
636,83.789,nan,nan
637,83.921,nan,nan
638,84.053,nan,nan
639,84.185,nan,nan
640,84.316,nan,nan
641,84.448,nan,nan
642,84.58,nan,nan
643,84.712,nan,nan
644,84.843,nan,nan
645,84.975,nan,nan
646,85.107,nan,nan
647,85.239,nan,nan
648,85.37,nan,nan
649,85.502,nan,nan
650,85.634,nan,nan
651,85.766,nan,nan
652,85.897,nan,nan
653,86.029,nan,nan
654,86.161,nan,nan
655,86.293,nan,nan
656,86.424,nan,nan
657,86.556,nan,nan
658,86.688,nan,nan
659,86.82,nan,nan
660,86.951,nan,nan
661,87.083,nan,nan
662,87.215,nan,nan
663,87.347,nan,nan
664,87.478,nan,nan
665,87.61,nan,nan
666,87.742,nan,nan
667,87.874,nan,nan
668,88.005,nan,nan
669,88.137,nan,nan
670,88.269,nan,nan
671,88.401,nan,nan
672,88.532,nan,nan
673,88.664,nan,nan
674,88.796,nan,nan
675,88.927,nan,nan
676,89.059,nan,nan
677,89.191,nan,nan
678,89.323,nan,nan
679,89.454,nan,nan
680,89.586,nan,nan
681,89.718,nan,nan
682,89.85,nan,nan
683,89.981,nan,nan
684,90.113,nan,nan
685,90.245,nan,nan
686,90.377,nan,nan
687,90.508,nan,nan
688,90.64,nan,nan
689,90.772,nan,nan
690,90.904,nan,nan
691,91.035,nan,nan
692,91.167,nan,nan
693,91.299,nan,nan
694,91.431,nan,nan
695,91.562,nan,nan
696,91.694,nan,nan
697,91.826,nan,nan
698,91.958,nan,nan
699,92.089,nan,nan
700,92.221,nan,nan
701,92.353,nan,nan
702,92.485,nan,nan
703,92.616,nan,nan
704,92.748,nan,nan
705,92.88,nan,nan
706,93.012,nan,nan
707,93.143,nan,nan
708,93.275,nan,nan
709,93.407,nan,nan
710,93.539,nan,nan
711,93.67,nan,nan
712,93.802,nan,nan
713,93.934,nan,nan
714,94.066,nan,nan
715,94.197,nan,nan
716,94.329,nan,nan
717,94.461,nan,nan
718,94.592,nan,nan
719,94.724,nan,nan
720,94.856,nan,nan
721,94.988,nan,nan
722,95.119,nan,nan
723,95.251,nan,nan
724,95.383,nan,nan
725,95.515,nan,nan
726,95.646,nan,nan
727,95.778,nan,nan
728,95.91,nan,nan
729,96.042,nan,nan
730,96.173,nan,nan
731,96.305,nan,nan
732,96.437,nan,nan
733,96.569,nan,nan
734,96.7,nan,nan
735,96.832,nan,nan
736,96.964,nan,nan
737,97.096,nan,nan
738,97.227,nan,nan
739,97.359,nan,nan
740,97.491,nan,nan
741,97.623,nan,nan
742,97.754,nan,nan
743,97.886,nan,nan
744,98.018,nan,nan
745,98.15,nan,nan
746,98.281,nan,nan
747,98.413,nan,nan
748,98.545,nan,nan
749,98.677,nan,nan
750,98.808,nan,nan
751,98.94,nan,nan
752,99.072,nan,nan
753,99.204,nan,nan
754,99.335,nan,nan
755,99.467,nan,nan
756,99.599,nan,nan
757,99.731,nan,nan
758,99.862,nan,nan
759,99.994,nan,nan
760,100.126,nan,nan
761,100.258,nan,nan
762,100.389,nan,nan
763,100.521,nan,nan
764,100.653,nan,nan
765,100.784,nan,nan
766,100.916,nan,nan
767,101.048,nan,nan
768,101.18,nan,nan
769,101.311,nan,nan
770,101.443,nan,nan
771,101.575,nan,nan
772,101.707,nan,nan
773,101.838,nan,nan
774,101.97,nan,nan
775,102.102,nan,nan
776,102.234,nan,nan
777,102.365,nan,nan
778,102.497,nan,nan
779,102.629,nan,nan
780,102.761,nan,nan
781,102.892,nan,nan
782,103.024,nan,nan
783,103.156,nan,nan
784,103.288,nan,nan
785,103.419,nan,nan
786,103.551,nan,nan
787,103.683,nan,nan
788,103.815,nan,nan
789,103.946,nan,nan
790,104.078,nan,nan
791,104.21,nan,nan
792,104.342,nan,nan
793,104.473,nan,nan
794,104.605,nan,nan
795,104.737,nan,nan
796,104.869,nan,nan
797,105.0,nan,nan
798,105.132,nan,nan
799,105.264,nan,nan
800,105.396,nan,nan
801,105.527,nan,nan
802,105.659,nan,nan
803,105.791,nan,nan
804,105.923,nan,nan
805,106.054,nan,nan
806,106.186,nan,nan
807,106.318,nan,nan
808,106.449,nan,nan
809,106.581,nan,nan
810,106.713,nan,nan
811,106.845,nan,nan
812,106.976,nan,nan
813,107.108,nan,nan
814,107.24,nan,nan
815,107.372,nan,nan
816,107.503,nan,nan
817,107.635,nan,nan
818,107.767,nan,nan
819,107.899,nan,nan
820,108.03,nan,nan
821,108.162,nan,nan
822,108.294,nan,nan
823,108.426,nan,nan
824,108.557,nan,nan
825,108.689,nan,nan
826,108.821,nan,nan
827,108.953,nan,nan
828,109.084,nan,nan
829,109.216,nan,nan
830,109.348,nan,nan
831,109.48,nan,nan
832,109.611,nan,nan
833,109.743,nan,nan
834,109.875,nan,nan
835,110.007,nan,nan
836,110.138,nan,nan
837,110.27,nan,nan
838,110.402,nan,nan
839,110.534,nan,nan
840,110.665,nan,nan
841,110.797,nan,nan
842,110.929,nan,nan
843,111.061,nan,nan
844,111.192,nan,nan
845,111.324,nan,nan
846,111.456,nan,nan
847,111.588,nan,nan
848,111.719,nan,nan
849,111.851,nan,nan
850,111.983,nan,nan
851,112.115,nan,nan
852,112.246,nan,nan
853,112.378,nan,nan
854,112.51,nan,nan
855,112.641,nan,nan
856,112.773,nan,nan
857,112.905,nan,nan
858,113.037,nan,nan
859,113.168,nan,nan
860,113.3,nan,nan
861,113.432,nan,nan
862,113.564,nan,nan
863,113.695,nan,nan
864,113.827,nan,nan
865,113.959,nan,nan
866,114.091,nan,nan
867,114.222,nan,nan
868,114.354,nan,nan
869,114.486,nan,nan
870,114.618,nan,nan
871,114.749,nan,nan
872,114.881,nan,nan
873,115.013,nan,nan
874,115.145,nan,nan
875,115.276,nan,nan
876,115.408,nan,nan
877,115.54,nan,nan
878,115.672,nan,nan
879,115.803,nan,nan
880,115.935,nan,nan
881,116.067,nan,nan
882,116.199,nan,nan
883,116.33,nan,nan
884,116.462,nan,nan
885,116.594,nan,nan
886,116.726,nan,nan
887,116.857,nan,nan
888,116.989,nan,nan
889,117.121,nan,nan
890,117.253,nan,nan
891,117.384,nan,nan
892,117.516,nan,nan
893,117.648,nan,nan
894,117.78,nan,nan
895,117.911,nan,nan
896,118.043,nan,nan
897,118.175,nan,nan
898,118.306,nan,nan
899,118.438,nan,nan
900,118.57,nan,nan
901,118.702,nan,nan
902,118.833,nan,nan
903,118.965,nan,nan
904,119.097,nan,nan
905,119.229,nan,nan
906,119.36,nan,nan
907,119.492,nan,nan
908,119.624,nan,nan
909,119.756,nan,nan
910,119.887,nan,nan
911,120.019,nan,nan
912,120.151,nan,nan
913,120.283,nan,nan
914,120.414,nan,nan
915,120.546,nan,nan
916,120.678,nan,nan
917,120.81,nan,nan
918,120.941,nan,nan
919,121.073,nan,nan
920,121.205,nan,nan
921,121.337,nan,nan
922,121.468,nan,nan
923,121.6,nan,nan
924,121.732,nan,nan
925,121.864,nan,nan
926,121.995,nan,nan
927,122.127,nan,nan
928,122.259,nan,nan
929,122.391,nan,nan
930,122.522,nan,nan
931,122.654,nan,nan
932,122.786,nan,nan
933,122.918,nan,nan
934,123.049,nan,nan
935,123.181,nan,nan
936,123.313,nan,nan
937,123.445,nan,nan
938,123.576,nan,nan
939,123.708,nan,nan
940,123.84,nan,nan
941,123.972,nan,nan
942,124.103,nan,nan
943,124.235,nan,nan
944,124.367,nan,nan
945,124.498,nan,nan
946,124.63,nan,nan
947,124.762,nan,nan
948,124.894,nan,nan
949,125.025,nan,nan
950,125.157,nan,nan
951,125.289,nan,nan
952,125.421,nan,nan
953,125.552,nan,nan
954,125.684,nan,nan
955,125.816,nan,nan
956,125.948,nan,nan
957,126.079,nan,nan
958,126.211,nan,nan
959,126.343,nan,nan
960,126.475,nan,nan
961,126.606,nan,nan
962,126.738,nan,nan
963,126.87,nan,nan
964,127.002,nan,nan
965,127.133,nan,nan
966,127.265,nan,nan
967,127.397,nan,nan
968,127.529,nan,nan
969,127.66,nan,nan
970,127.792,nan,nan
971,127.924,nan,nan
972,128.056,nan,nan
973,128.187,nan,nan
974,128.319,nan,nan
975,128.451,nan,nan
976,128.583,nan,nan
977,128.714,nan,nan
978,128.846,nan,nan
979,128.978,nan,nan
980,129.11,nan,nan
981,129.241,nan,nan
982,129.373,nan,nan
983,129.505,nan,nan
984,129.637,nan,nan
985,129.768,nan,nan
986,129.9,nan,nan
987,130.032,nan,nan
988,130.163,nan,nan
989,130.295,nan,nan
990,130.427,nan,nan
991,130.559,nan,nan
992,130.69,nan,nan
993,130.822,nan,nan
994,130.954,nan,nan
995,131.086,nan,nan
996,131.217,nan,nan
997,131.349,nan,nan
998,131.481,nan,nan
999,131.613,nan,nan
1000,131.744,nan,nan
1001,131.876,nan,nan
1002,132.008,nan,nan
1003,132.14,nan,nan
1004,132.271,nan,nan
1005,132.403,nan,nan
1006,132.535,nan,nan
1007,132.667,nan,nan
1008,132.798,nan,nan
1009,132.93,nan,nan
1010,133.062,nan,nan
1011,133.194,nan,nan
1012,133.325,nan,nan
1013,133.457,nan,nan
1014,133.589,nan,nan
1015,133.721,nan,nan
1016,133.852,nan,nan
1017,133.984,nan,nan
1018,134.116,nan,nan
1019,134.248,nan,nan
1020,134.379,nan,nan
1021,134.511,nan,nan
1022,134.643,nan,nan
1023,134.775,nan,nan
1024,134.906,nan,nan
1025,135.038,nan,nan
1026,135.17,nan,nan
1027,135.302,nan,nan
1028,135.433,nan,nan
1029,135.565,nan,nan
1030,135.697,nan,nan
1031,135.829,nan,nan
1032,135.96,nan,nan
1033,136.092,nan,nan
1034,136.224,nan,nan
1035,136.355,nan,nan
1036,136.487,nan,nan
1037,136.619,nan,nan
1038,136.751,nan,nan
1039,136.882,nan,nan
1040,137.014,nan,nan
1041,137.146,nan,nan
1042,137.278,nan,nan
1043,137.409,nan,nan
1044,137.541,nan,nan
1045,137.673,nan,nan
1046,137.805,nan,nan
1047,137.936,nan,nan
1048,138.068,nan,nan
1049,138.2,nan,nan
1050,138.332,nan,nan
1051,138.463,nan,nan
1052,138.595,nan,nan
1053,138.727,nan,nan
1054,138.859,nan,nan
1055,138.99,nan,nan
1056,139.122,nan,nan
1057,139.254,nan,nan
1058,139.386,nan,nan
1059,139.517,nan,nan
1060,139.649,nan,nan
1061,139.781,nan,nan
1062,139.913,nan,nan
1063,140.044,nan,nan
1064,140.176,nan,nan
1065,140.308,nan,nan
1066,140.44,nan,nan
1067,140.571,nan,nan
1068,140.703,nan,nan
1069,140.835,nan,nan
1070,140.967,nan,nan
1071,141.098,nan,nan
1072,141.23,nan,nan
1073,141.362,nan,nan
1074,141.494,nan,nan
1075,141.625,nan,nan
1076,141.757,nan,nan
1077,141.889,nan,nan
1078,142.02,nan,nan
1079,142.152,nan,nan
1080,142.284,nan,nan
1081,142.416,nan,nan
1082,142.547,nan,nan
1083,142.679,nan,nan
1084,142.811,nan,nan
1085,142.943,nan,nan
1086,143.074,nan,nan
1087,143.206,nan,nan
1088,143.338,nan,nan
1089,143.47,nan,nan
1090,143.601,nan,nan
1091,143.733,nan,nan
1092,143.865,nan,nan
1093,143.997,nan,nan
1094,144.128,nan,nan
1095,144.26,nan,nan
1096,144.392,nan,nan
1097,144.524,nan,nan
1098,144.655,nan,nan
1099,144.787,nan,nan
1100,144.919,nan,nan
1101,145.051,nan,nan
1102,145.182,nan,nan
1103,145.314,nan,nan
1104,145.446,nan,nan
1105,145.578,nan,nan
1106,145.709,nan,nan
1107,145.841,nan,nan
1108,145.973,nan,nan
1109,146.105,nan,nan
1110,146.236,nan,nan
1111,146.368,nan,nan
1112,146.5,nan,nan
1113,146.632,nan,nan
1114,146.763,nan,nan
1115,146.895,nan,nan
1116,147.027,nan,nan
1117,147.159,nan,nan
1118,147.29,nan,nan
1119,147.422,nan,nan
1120,147.554,nan,nan
1121,147.686,nan,nan
1122,147.817,nan,nan
1123,147.949,nan,nan
1124,148.081,nan,nan
1125,148.212,nan,nan
1126,148.344,nan,nan
1127,148.476,nan,nan
1128,148.608,nan,nan
1129,148.739,nan,nan
1130,148.871,nan,nan
1131,149.003,nan,nan
1132,149.135,nan,nan
1133,149.266,nan,nan
1134,149.398,nan,nan
1135,149.53,nan,nan
1136,149.662,nan,nan
1137,149.793,nan,nan
1138,149.925,nan,nan
1139,150.057,nan,nan
1140,150.189,nan,nan
1141,150.32,nan,nan
1142,150.452,nan,nan
1143,150.584,nan,nan
1144,150.716,nan,nan
1145,150.847,nan,nan
1146,150.979,nan,nan
1147,151.111,nan,nan
1148,151.243,nan,nan
